2017-07-27 18:20:35,726 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742048_1224, duration(ns): 4562161072
2017-07-27 18:21:26,173 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742059_1235, duration(ns): 4483039836
2017-07-27 18:21:30,665 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742060_1236, duration(ns): 4471901805
2017-07-27 18:21:35,197 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742061_1237, duration(ns): 4508859459
2017-07-27 18:21:39,804 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742062_1238, duration(ns): 4587893195
2017-07-27 18:21:44,512 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742063_1239, duration(ns): 4685008824
2017-07-27 18:21:48,988 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742064_1240, duration(ns): 4458425029
2017-07-27 18:21:53,494 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742065_1241, duration(ns): 4485344548
2017-07-27 18:21:57,885 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742066_1242, duration(ns): 4365382900
2017-07-27 18:22:02,577 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742067_1243, duration(ns): 4671397259
2017-07-27 18:22:07,168 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742068_1244, duration(ns): 4559097948
2017-07-27 18:22:11,832 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742069_1245, duration(ns): 4636687474
2017-07-27 18:22:16,244 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742070_1246, duration(ns): 4387706411
2017-07-27 18:22:20,808 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742071_1247, duration(ns): 4536364579
2017-07-27 18:22:25,311 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742072_1248, duration(ns): 4476931530
2017-07-27 18:22:30,027 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742073_1249, duration(ns): 4690828166
2017-07-27 18:22:34,703 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742074_1250, duration(ns): 4655066204
2017-07-27 18:22:39,213 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742075_1251, duration(ns): 4487426395
2017-07-27 18:22:43,636 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742076_1252, duration(ns): 4399658658
2017-07-27 18:22:48,111 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742077_1253, duration(ns): 4454109497
2017-07-27 18:22:52,830 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742078_1254, duration(ns): 4686668473
2017-07-27 18:22:57,431 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742079_1255, duration(ns): 4576743261
2017-07-27 18:23:01,982 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742080_1256, duration(ns): 4524761746
2017-07-27 18:23:06,465 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742081_1257, duration(ns): 4463255411
2017-07-27 18:23:10,966 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742082_1258, duration(ns): 4478141003
2017-07-27 18:23:15,490 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742083_1259, duration(ns): 4502473397
2017-07-27 18:23:20,132 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742084_1260, duration(ns): 4616416535
2017-07-27 18:23:24,860 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742085_1261, duration(ns): 4707684955
2017-07-27 18:23:29,307 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742086_1262, duration(ns): 4427140101
2017-07-27 18:23:33,819 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742087_1263, duration(ns): 4494370283
2017-07-27 18:23:38,221 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742088_1264, duration(ns): 4374767905
2017-07-27 18:23:42,958 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742089_1265, duration(ns): 4717442797
2017-07-27 18:23:47,549 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742090_1266, duration(ns): 4569887504
2017-07-27 18:23:52,118 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742091_1267, duration(ns): 4541654839
2017-07-27 18:23:56,568 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742092_1268, duration(ns): 4429074520
2017-07-27 18:24:01,063 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742093_1269, duration(ns): 4468160366
2017-07-27 18:24:05,553 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742094_1270, duration(ns): 4461098939
2017-07-27 18:24:10,230 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742095_1271, duration(ns): 4656617618
2017-07-27 18:24:14,893 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742096_1272, duration(ns): 4639431468
2017-07-27 18:24:19,470 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742097_1273, duration(ns): 4553475695
2017-07-27 18:24:23,954 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742098_1274, duration(ns): 4449404300
2017-07-27 18:24:28,408 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742099_1275, duration(ns): 4431090688
2017-07-27 18:24:33,002 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742100_1276, duration(ns): 4569998488
2017-07-27 18:24:37,661 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742101_1277, duration(ns): 4633481642
2017-07-27 18:24:42,347 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742102_1278, duration(ns): 4664566383
2017-07-27 18:24:46,795 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742103_1279, duration(ns): 4424605596
2017-07-27 18:24:51,261 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742104_1280, duration(ns): 4443340503
2017-07-27 18:24:55,797 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742105_1281, duration(ns): 4507355641
2017-07-27 18:25:00,451 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742106_1282, duration(ns): 4631140215
2017-07-27 18:25:05,112 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742107_1283, duration(ns): 4638720892
2017-07-27 18:25:09,638 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742108_1284, duration(ns): 4493764932
2017-07-27 18:25:14,203 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47358, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-2091751233_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742109_1285, duration(ns): 4544485835
